,agg_y_rate,type,preds_dec,set,subject,model_name,dataset_name
42,13,4,0.29471198,test,0,intermediate_integration,hard
43,13,5,0.4088726,test,0,intermediate_integration,hard
44,14,1,0.716437,test,0,intermediate_integration,hard
45,14,2,0.71036977,test,0,intermediate_integration,hard
46,14,3,0.7330562,test,0,intermediate_integration,hard
47,14,4,0.6938405,test,0,intermediate_integration,hard
48,14,5,0.7494799,test,0,intermediate_integration,hard
49,15,1,0.8581096,test,0,intermediate_integration,hard
50,15,2,0.8605824,test,0,intermediate_integration,hard
51,15,3,0.9272007,test,0,intermediate_integration,hard
52,15,4,0.9190701,test,0,intermediate_integration,hard
53,15,5,0.9413018,test,0,intermediate_integration,hard
54,16,1,0.9677866,test,0,intermediate_integration,hard
55,16,2,0.95092905,test,0,intermediate_integration,hard
56,16,3,0.9823483,test,0,intermediate_integration,hard
57,16,4,0.9837955,test,0,intermediate_integration,hard
58,11,1,0.034882925,train,1,intermediate_integration,hard
59,11,2,0.027883323,train,1,intermediate_integration,hard
60,11,3,0.0052221394,train,1,intermediate_integration,hard
61,11,4,0.0033437968,train,1,intermediate_integration,hard
62,11,5,0.0053452672,train,1,intermediate_integration,hard
63,12,1,0.081658736,train,1,intermediate_integration,hard
64,12,2,0.06064712,train,1,intermediate_integration,hard
65,12,3,0.03135901,train,1,intermediate_integration,hard
66,12,4,0.027186735,train,1,intermediate_integration,hard
67,12,5,0.055525314,train,1,intermediate_integration,hard
68,13,1,0.17907551,train,1,intermediate_integration,hard
69,13,2,0.15169618,train,1,intermediate_integration,hard
70,13,3,0.16706601,train,1,intermediate_integration,hard
71,13,4,0.1257528,train,1,intermediate_integration,hard
72,13,5,0.16911,train,1,intermediate_integration,hard
73,14,1,0.83634967,train,1,intermediate_integration,hard
74,14,2,0.7906366,train,1,intermediate_integration,hard
75,14,3,0.77177876,train,1,intermediate_integration,hard
76,14,4,0.75448394,train,1,intermediate_integration,hard
77,14,5,0.81508213,train,1,intermediate_integration,hard
78,15,1,0.91951305,train,1,intermediate_integration,hard
79,15,2,0.89713407,train,1,intermediate_integration,hard
80,15,3,0.94098926,train,1,intermediate_integration,hard
81,15,4,0.9335292,train,1,intermediate_integration,hard
82,15,5,0.9396488,train,1,intermediate_integration,hard
83,16,1,0.9653805,train,1,intermediate_integration,hard
84,16,2,0.96229464,train,1,intermediate_integration,hard
85,16,3,0.9828483,train,1,intermediate_integration,hard
86,16,4,0.9824091,train,1,intermediate_integration,hard
87,11,1,0.073238164,test,1,intermediate_integration,hard
88,11,2,0.07790114,test,1,intermediate_integration,hard
89,11,3,0.0076705106,test,1,intermediate_integration,hard
90,11,4,0.012633995,test,1,intermediate_integration,hard
91,11,5,0.009194448,test,1,intermediate_integration,hard
92,12,1,0.21837512,test,1,intermediate_integration,hard
93,12,2,0.17768903,test,1,intermediate_integration,hard
94,12,3,0.061424326,test,1,intermediate_integration,hard
95,12,4,0.04855113,test,1,intermediate_integration,hard
96,12,5,0.1241523,test,1,intermediate_integration,hard
97,13,1,0.36503845,test,1,intermediate_integration,hard
98,13,2,0.3616877,test,1,intermediate_integration,hard
99,13,3,0.24809198,test,1,intermediate_integration,hard
100,13,4,0.21712556,test,1,intermediate_integration,hard
101,13,5,0.32602128,test,1,intermediate_integration,hard
102,14,1,0.62582135,test,1,intermediate_integration,hard
103,14,2,0.5601601,test,1,intermediate_integration,hard
104,14,3,0.65770245,test,1,intermediate_integration,hard
105,14,4,0.62039125,test,1,intermediate_integration,hard
106,14,5,0.64688855,test,1,intermediate_integration,hard
107,15,1,0.7529864,test,1,intermediate_integration,hard
108,15,2,0.81405544,test,1,intermediate_integration,hard
109,15,3,0.8558669,test,1,intermediate_integration,hard
110,15,4,0.85277635,test,1,intermediate_integration,hard
111,15,5,0.88389045,test,1,intermediate_integration,hard
112,16,1,0.9197842,test,1,intermediate_integration,hard
113,16,2,0.9079724,test,1,intermediate_integration,hard
114,16,3,0.9624819,test,1,intermediate_integration,hard
115,16,4,0.9589473,test,1,intermediate_integration,hard
116,11,1,0.04059475,train,2,intermediate_integration,hard
117,11,2,0.03200055,train,2,intermediate_integration,hard
118,11,3,0.012158201,train,2,intermediate_integration,hard
119,11,4,0.010254079,train,2,intermediate_integration,hard
120,11,5,0.01718407,train,2,intermediate_integration,hard
121,12,1,0.084772594,train,2,intermediate_integration,hard
122,12,2,0.10064554,train,2,intermediate_integration,hard
123,12,3,0.047212742,train,2,intermediate_integration,hard
124,12,4,0.04500789,train,2,intermediate_integration,hard
125,12,5,0.0907869,train,2,intermediate_integration,hard
126,13,1,0.24234822,train,2,intermediate_integration,hard
127,13,2,0.24557057,train,2,intermediate_integration,hard
128,13,3,0.24807143,train,2,intermediate_integration,hard
129,13,4,0.20380858,train,2,intermediate_integration,hard
130,13,5,0.29637647,train,2,intermediate_integration,hard
131,14,1,0.79946184,train,2,intermediate_integration,hard
132,14,2,0.79367244,train,2,intermediate_integration,hard
133,14,3,0.76318234,train,2,intermediate_integration,hard
134,14,4,0.7363576,train,2,intermediate_integration,hard
135,14,5,0.78995365,train,2,intermediate_integration,hard
136,15,1,0.9054889,train,2,intermediate_integration,hard
137,15,2,0.90284586,train,2,intermediate_integration,hard
138,15,3,0.93868595,train,2,intermediate_integration,hard
139,15,4,0.9257407,train,2,intermediate_integration,hard
140,15,5,0.94447845,train,2,intermediate_integration,hard
141,16,1,0.9677668,train,2,intermediate_integration,hard
142,16,2,0.96977764,train,2,intermediate_integration,hard
143,16,3,0.98932505,train,2,intermediate_integration,hard
144,16,4,0.9880913,train,2,intermediate_integration,hard
145,11,1,0.08794934,test,2,intermediate_integration,hard
146,11,2,0.08762687,test,2,intermediate_integration,hard
147,11,3,0.01843409,test,2,intermediate_integration,hard
148,11,4,0.0136818625,test,2,intermediate_integration,hard
149,11,5,0.024910372,test,2,intermediate_integration,hard
150,12,1,0.19576874,test,2,intermediate_integration,hard
151,12,2,0.22269234,test,2,intermediate_integration,hard
152,12,3,0.07362741,test,2,intermediate_integration,hard
153,12,4,0.071135774,test,2,intermediate_integration,hard
154,12,5,0.15432559,test,2,intermediate_integration,hard
155,13,1,0.37981313,test,2,intermediate_integration,hard
156,13,2,0.42991704,test,2,intermediate_integration,hard
157,13,3,0.29220814,test,2,intermediate_integration,hard
158,13,4,0.2686901,test,2,intermediate_integration,hard
159,13,5,0.38102692,test,2,intermediate_integration,hard
160,14,1,0.64391905,test,2,intermediate_integration,hard
161,14,2,0.63188875,test,2,intermediate_integration,hard
162,14,3,0.6624242,test,2,intermediate_integration,hard
163,14,4,0.6621275,test,2,intermediate_integration,hard
164,14,5,0.71530104,test,2,intermediate_integration,hard
165,15,1,0.7718085,test,2,intermediate_integration,hard
166,15,2,0.7758876,test,2,intermediate_integration,hard
167,15,3,0.9015998,test,2,intermediate_integration,hard
168,15,4,0.8902284,test,2,intermediate_integration,hard
169,15,5,0.9141503,test,2,intermediate_integration,hard
170,16,1,0.9285585,test,2,intermediate_integration,hard
171,16,2,0.9220479,test,2,intermediate_integration,hard
172,16,3,0.9838914,test,2,intermediate_integration,hard
173,16,4,0.9701266,test,2,intermediate_integration,hard
0,11,1,0.118245274,train,0,intermediate_integration,very_hard
1,11,2,0.0948155,train,0,intermediate_integration,very_hard
2,11,3,0.08660849,train,0,intermediate_integration,very_hard
3,11,4,0.09934348,train,0,intermediate_integration,very_hard
4,11,5,0.11047964,train,0,intermediate_integration,very_hard
5,12,1,0.15794095,train,0,intermediate_integration,very_hard
6,12,2,0.14623895,train,0,intermediate_integration,very_hard
7,12,3,0.13667998,train,0,intermediate_integration,very_hard
8,12,4,0.14301294,train,0,intermediate_integration,very_hard
9,12,5,0.16795117,train,0,intermediate_integration,very_hard
10,13,1,0.24715827,train,0,intermediate_integration,very_hard
11,13,2,0.21437685,train,0,intermediate_integration,very_hard
12,13,3,0.22540632,train,0,intermediate_integration,very_hard
13,13,4,0.25379685,train,0,intermediate_integration,very_hard
14,13,5,0.25979614,train,0,intermediate_integration,very_hard
15,14,1,0.64700645,train,0,intermediate_integration,very_hard
16,14,2,0.69007736,train,0,intermediate_integration,very_hard
17,14,3,0.6507234,train,0,intermediate_integration,very_hard
18,14,4,0.6376382,train,0,intermediate_integration,very_hard
19,14,5,0.6561252,train,0,intermediate_integration,very_hard
20,15,1,0.7758487,train,0,intermediate_integration,very_hard
21,15,2,0.7643754,train,0,intermediate_integration,very_hard
22,15,3,0.7612193,train,0,intermediate_integration,very_hard
23,15,4,0.75154966,train,0,intermediate_integration,very_hard
24,15,5,0.7923069,train,0,intermediate_integration,very_hard
25,16,1,0.83275086,train,0,intermediate_integration,very_hard
26,16,2,0.83708686,train,0,intermediate_integration,very_hard
27,16,3,0.8327814,train,0,intermediate_integration,very_hard
28,16,4,0.83202636,train,0,intermediate_integration,very_hard
29,11,1,0.28028125,test,0,intermediate_integration,very_hard
30,11,2,0.22347856,test,0,intermediate_integration,very_hard
31,11,3,0.21224104,test,0,intermediate_integration,very_hard
32,11,4,0.19348885,test,0,intermediate_integration,very_hard
33,11,5,0.25647065,test,0,intermediate_integration,very_hard
34,12,1,0.31797296,test,0,intermediate_integration,very_hard
35,12,2,0.29623976,test,0,intermediate_integration,very_hard
36,12,3,0.25971967,test,0,intermediate_integration,very_hard
37,12,4,0.27819425,test,0,intermediate_integration,very_hard
38,12,5,0.33367446,test,0,intermediate_integration,very_hard
39,13,1,0.38475463,test,0,intermediate_integration,very_hard
40,13,2,0.3738584,test,0,intermediate_integration,very_hard
41,13,3,0.35403726,test,0,intermediate_integration,very_hard
42,13,4,0.37384915,test,0,intermediate_integration,very_hard
43,13,5,0.39415273,test,0,intermediate_integration,very_hard
44,14,1,0.4204206,test,0,intermediate_integration,very_hard
45,14,2,0.46751615,test,0,intermediate_integration,very_hard
46,14,3,0.48467007,test,0,intermediate_integration,very_hard
47,14,4,0.49679628,test,0,intermediate_integration,very_hard
48,14,5,0.531468,test,0,intermediate_integration,very_hard
49,15,1,0.52441853,test,0,intermediate_integration,very_hard
50,15,2,0.49438605,test,0,intermediate_integration,very_hard
51,15,3,0.55644304,test,0,intermediate_integration,very_hard
52,15,4,0.57223725,test,0,intermediate_integration,very_hard
53,15,5,0.5600555,test,0,intermediate_integration,very_hard
54,16,1,0.6275153,test,0,intermediate_integration,very_hard
55,16,2,0.59696007,test,0,intermediate_integration,very_hard
56,16,3,0.66909313,test,0,intermediate_integration,very_hard
57,16,4,0.6613781,test,0,intermediate_integration,very_hard
58,11,1,0.2906576,train,1,intermediate_integration,very_hard
59,11,2,0.23800322,train,1,intermediate_integration,very_hard
60,11,3,0.22681773,train,1,intermediate_integration,very_hard
61,11,4,0.24942058,train,1,intermediate_integration,very_hard
62,11,5,0.28064695,train,1,intermediate_integration,very_hard
63,12,1,0.36125124,train,1,intermediate_integration,very_hard
64,12,2,0.32072333,train,1,intermediate_integration,very_hard
65,12,3,0.32108286,train,1,intermediate_integration,very_hard
66,12,4,0.321403,train,1,intermediate_integration,very_hard
67,12,5,0.3687657,train,1,intermediate_integration,very_hard
68,13,1,0.4282138,train,1,intermediate_integration,very_hard
69,13,2,0.41795835,train,1,intermediate_integration,very_hard
70,13,3,0.42116764,train,1,intermediate_integration,very_hard
71,13,4,0.44512117,train,1,intermediate_integration,very_hard
72,13,5,0.4783635,train,1,intermediate_integration,very_hard
73,14,1,0.5651301,train,1,intermediate_integration,very_hard
74,14,2,0.5668743,train,1,intermediate_integration,very_hard
75,14,3,0.591502,train,1,intermediate_integration,very_hard
76,14,4,0.57551444,train,1,intermediate_integration,very_hard
77,14,5,0.62753266,train,1,intermediate_integration,very_hard
78,15,1,0.62460464,train,1,intermediate_integration,very_hard
79,15,2,0.64618564,train,1,intermediate_integration,very_hard
80,15,3,0.67230624,train,1,intermediate_integration,very_hard
81,15,4,0.6827996,train,1,intermediate_integration,very_hard
82,15,5,0.6934166,train,1,intermediate_integration,very_hard
83,16,1,0.69030416,train,1,intermediate_integration,very_hard
84,16,2,0.71996427,train,1,intermediate_integration,very_hard
85,16,3,0.7396262,train,1,intermediate_integration,very_hard
86,16,4,0.7554852,train,1,intermediate_integration,very_hard
87,11,1,0.31485027,test,1,intermediate_integration,very_hard
88,11,2,0.26674566,test,1,intermediate_integration,very_hard
89,11,3,0.26759264,test,1,intermediate_integration,very_hard
90,11,4,0.26640162,test,1,intermediate_integration,very_hard
91,11,5,0.2966999,test,1,intermediate_integration,very_hard
92,12,1,0.37092176,test,1,intermediate_integration,very_hard
93,12,2,0.35090438,test,1,intermediate_integration,very_hard
94,12,3,0.3610131,test,1,intermediate_integration,very_hard
95,12,4,0.34986135,test,1,intermediate_integration,very_hard
96,12,5,0.41050243,test,1,intermediate_integration,very_hard
97,13,1,0.44768482,test,1,intermediate_integration,very_hard
98,13,2,0.44081628,test,1,intermediate_integration,very_hard
99,13,3,0.4355105,test,1,intermediate_integration,very_hard
100,13,4,0.47367185,test,1,intermediate_integration,very_hard
101,13,5,0.49116468,test,1,intermediate_integration,very_hard
102,14,1,0.5045965,test,1,intermediate_integration,very_hard
103,14,2,0.5300422,test,1,intermediate_integration,very_hard
104,14,3,0.5497046,test,1,intermediate_integration,very_hard
105,14,4,0.5528521,test,1,intermediate_integration,very_hard
106,14,5,0.5972459,test,1,intermediate_integration,very_hard
107,15,1,0.58373225,test,1,intermediate_integration,very_hard
108,15,2,0.62019193,test,1,intermediate_integration,very_hard
109,15,3,0.6257303,test,1,intermediate_integration,very_hard
110,15,4,0.66830397,test,1,intermediate_integration,very_hard
111,15,5,0.65645236,test,1,intermediate_integration,very_hard
112,16,1,0.6661313,test,1,intermediate_integration,very_hard
113,16,2,0.6773959,test,1,intermediate_integration,very_hard
114,16,3,0.7175107,test,1,intermediate_integration,very_hard
115,16,4,0.71786994,test,1,intermediate_integration,very_hard
116,11,1,0.11944557,train,2,intermediate_integration,very_hard
117,11,2,0.10144381,train,2,intermediate_integration,very_hard
118,11,3,0.09515208,train,2,intermediate_integration,very_hard
119,11,4,0.101332724,train,2,intermediate_integration,very_hard
120,11,5,0.13346697,train,2,intermediate_integration,very_hard
121,12,1,0.15134096,train,2,intermediate_integration,very_hard
122,12,2,0.14377742,train,2,intermediate_integration,very_hard
123,12,3,0.15083656,train,2,intermediate_integration,very_hard
124,12,4,0.15217869,train,2,intermediate_integration,very_hard
125,12,5,0.1924384,train,2,intermediate_integration,very_hard
126,13,1,0.24024142,train,2,intermediate_integration,very_hard
127,13,2,0.23098831,train,2,intermediate_integration,very_hard
128,13,3,0.2552883,train,2,intermediate_integration,very_hard
129,13,4,0.2863538,train,2,intermediate_integration,very_hard
130,13,5,0.2956702,train,2,intermediate_integration,very_hard
131,14,1,0.7255076,train,2,intermediate_integration,very_hard
132,14,2,0.6868871,train,2,intermediate_integration,very_hard
133,14,3,0.66862607,train,2,intermediate_integration,very_hard
134,14,4,0.6660017,train,2,intermediate_integration,very_hard
135,14,5,0.6835681,train,2,intermediate_integration,very_hard
136,15,1,0.80482703,train,2,intermediate_integration,very_hard
137,15,2,0.77699083,train,2,intermediate_integration,very_hard
138,15,3,0.77543783,train,2,intermediate_integration,very_hard
139,15,4,0.76216805,train,2,intermediate_integration,very_hard
140,15,5,0.8012886,train,2,intermediate_integration,very_hard
141,16,1,0.8563732,train,2,intermediate_integration,very_hard
142,16,2,0.84158885,train,2,intermediate_integration,very_hard
143,16,3,0.8442947,train,2,intermediate_integration,very_hard
144,16,4,0.8536166,train,2,intermediate_integration,very_hard
145,11,1,0.26920792,test,2,intermediate_integration,very_hard
146,11,2,0.24118069,test,2,intermediate_integration,very_hard
147,11,3,0.21628386,test,2,intermediate_integration,very_hard
148,11,4,0.22238837,test,2,intermediate_integration,very_hard
149,11,5,0.19602786,test,2,intermediate_integration,very_hard
150,12,1,0.3261463,test,2,intermediate_integration,very_hard
151,12,2,0.28970164,test,2,intermediate_integration,very_hard
152,12,3,0.2909335,test,2,intermediate_integration,very_hard
153,12,4,0.2827773,test,2,intermediate_integration,very_hard
154,12,5,0.32350397,test,2,intermediate_integration,very_hard
155,13,1,0.36867866,test,2,intermediate_integration,very_hard
156,13,2,0.37097183,test,2,intermediate_integration,very_hard
157,13,3,0.35036868,test,2,intermediate_integration,very_hard
158,13,4,0.38961145,test,2,intermediate_integration,very_hard
159,13,5,0.4331432,test,2,intermediate_integration,very_hard
160,14,1,0.5178206,test,2,intermediate_integration,very_hard
161,14,2,0.45343894,test,2,intermediate_integration,very_hard
162,14,3,0.51855314,test,2,intermediate_integration,very_hard
163,14,4,0.47459307,test,2,intermediate_integration,very_hard
164,14,5,0.5397907,test,2,intermediate_integration,very_hard
165,15,1,0.5784904,test,2,intermediate_integration,very_hard
166,15,2,0.48751733,test,2,intermediate_integration,very_hard
167,15,3,0.59552443,test,2,intermediate_integration,very_hard
168,15,4,0.614566,test,2,intermediate_integration,very_hard
169,15,5,0.64841664,test,2,intermediate_integration,very_hard
170,16,1,0.59668595,test,2,intermediate_integration,very_hard
171,16,2,0.5948653,test,2,intermediate_integration,very_hard
172,16,3,0.6971492,test,2,intermediate_integration,very_hard
173,16,4,0.68754435,test,2,intermediate_integration,very_hard
0,11,1,0.0011509287,train,0,late_integration,easy
1,11,2,0.0009132661,train,0,late_integration,easy
2,11,3,0.00010435589,train,0,late_integration,easy
3,11,4,8.720141e-05,train,0,late_integration,easy
4,11,5,0.00056580425,train,0,late_integration,easy
5,12,1,0.02224164,train,0,late_integration,easy
6,12,2,0.014879432,train,0,late_integration,easy
7,12,3,0.006780315,train,0,late_integration,easy
8,12,4,0.0062912856,train,0,late_integration,easy
9,12,5,0.01255051,train,0,late_integration,easy
10,13,1,0.08888972,train,0,late_integration,easy
11,13,2,0.11098824,train,0,late_integration,easy
12,13,3,0.095115915,train,0,late_integration,easy
13,13,4,0.06409622,train,0,late_integration,easy
14,13,5,0.09582707,train,0,late_integration,easy
15,14,1,0.9083196,train,0,late_integration,easy
16,14,2,0.9283515,train,0,late_integration,easy
17,14,3,0.9200822,train,0,late_integration,easy
18,14,4,0.91872793,train,0,late_integration,easy
19,14,5,0.9004839,train,0,late_integration,easy
20,15,1,0.9744209,train,0,late_integration,easy
21,15,2,0.9880317,train,0,late_integration,easy
22,15,3,0.9862247,train,0,late_integration,easy
23,15,4,0.995371,train,0,late_integration,easy
24,15,5,0.99882734,train,0,late_integration,easy
25,16,1,0.99846035,train,0,late_integration,easy
26,16,2,0.99815804,train,0,late_integration,easy
27,16,3,0.99993485,train,0,late_integration,easy
28,16,4,0.9999842,train,0,late_integration,easy
29,11,1,0.0051201056,test,0,late_integration,easy
30,11,2,0.0025231454,test,0,late_integration,easy
31,11,3,8.726393e-05,test,0,late_integration,easy
32,11,4,7.891771e-05,test,0,late_integration,easy
33,11,5,0.00024394049,test,0,late_integration,easy
34,12,1,0.05927199,test,0,late_integration,easy
35,12,2,0.047835633,test,0,late_integration,easy
36,12,3,0.013427574,test,0,late_integration,easy
37,12,4,0.003977349,test,0,late_integration,easy
38,12,5,0.014393249,test,0,late_integration,easy
39,13,1,0.21579169,test,0,late_integration,easy
40,13,2,0.19686936,test,0,late_integration,easy
41,13,3,0.15776211,test,0,late_integration,easy
42,13,4,0.07507701,test,0,late_integration,easy
43,13,5,0.14331095,test,0,late_integration,easy
44,14,1,0.7672216,test,0,late_integration,easy
45,14,2,0.8570834,test,0,late_integration,easy
46,14,3,0.87108654,test,0,late_integration,easy
47,14,4,0.90629697,test,0,late_integration,easy
48,14,5,0.8484919,test,0,late_integration,easy
49,15,1,0.946247,test,0,late_integration,easy
50,15,2,0.9624084,test,0,late_integration,easy
51,15,3,0.9751787,test,0,late_integration,easy
52,15,4,0.9947469,test,0,late_integration,easy
53,15,5,0.9947528,test,0,late_integration,easy
54,16,1,0.9940471,test,0,late_integration,easy
55,16,2,0.99823546,test,0,late_integration,easy
56,16,3,0.99967545,test,0,late_integration,easy
57,16,4,0.99996287,test,0,late_integration,easy
58,11,1,0.00039843432,train,1,late_integration,easy
59,11,2,0.00088342454,train,1,late_integration,easy
60,11,3,5.852811e-06,train,1,late_integration,easy
61,11,4,9.067633e-06,train,1,late_integration,easy
62,11,5,3.7399757e-05,train,1,late_integration,easy
63,12,1,0.012442757,train,1,late_integration,easy
64,12,2,0.019965036,train,1,late_integration,easy
65,12,3,0.0053556766,train,1,late_integration,easy
66,12,4,0.0038345903,train,1,late_integration,easy
67,12,5,0.011660404,train,1,late_integration,easy
68,13,1,0.08309004,train,1,late_integration,easy
69,13,2,0.09731596,train,1,late_integration,easy
70,13,3,0.09373169,train,1,late_integration,easy
71,13,4,0.06425203,train,1,late_integration,easy
72,13,5,0.10996354,train,1,late_integration,easy
73,14,1,0.9018209,train,1,late_integration,easy
74,14,2,0.91533494,train,1,late_integration,easy
75,14,3,0.90715855,train,1,late_integration,easy
76,14,4,0.9118804,train,1,late_integration,easy
77,14,5,0.8983056,train,1,late_integration,easy
78,15,1,0.98837894,train,1,late_integration,easy
79,15,2,0.97736937,train,1,late_integration,easy
80,15,3,0.9849663,train,1,late_integration,easy
81,15,4,0.9942018,train,1,late_integration,easy
82,15,5,0.99581003,train,1,late_integration,easy
83,16,1,0.99989,train,1,late_integration,easy
84,16,2,0.99850005,train,1,late_integration,easy
85,16,3,0.99968857,train,1,late_integration,easy
86,16,4,0.9998383,train,1,late_integration,easy
87,11,1,0.00024387671,test,1,late_integration,easy
88,11,2,0.0029247599,test,1,late_integration,easy
89,11,3,3.975524e-06,test,1,late_integration,easy
90,11,4,4.2763245e-06,test,1,late_integration,easy
91,11,5,2.5243573e-05,test,1,late_integration,easy
92,12,1,0.027702315,test,1,late_integration,easy
93,12,2,0.039619897,test,1,late_integration,easy
94,12,3,0.0103126485,test,1,late_integration,easy
95,12,4,0.0018368684,test,1,late_integration,easy
96,12,5,0.019019656,test,1,late_integration,easy
97,13,1,0.18046969,test,1,late_integration,easy
98,13,2,0.22584544,test,1,late_integration,easy
99,13,3,0.16651668,test,1,late_integration,easy
100,13,4,0.061384067,test,1,late_integration,easy
101,13,5,0.14767544,test,1,late_integration,easy
102,14,1,0.8154969,test,1,late_integration,easy
103,14,2,0.85336566,test,1,late_integration,easy
104,14,3,0.87021196,test,1,late_integration,easy
105,14,4,0.89009845,test,1,late_integration,easy
106,14,5,0.8550499,test,1,late_integration,easy
107,15,1,0.9773443,test,1,late_integration,easy
108,15,2,0.94013774,test,1,late_integration,easy
109,15,3,0.9761948,test,1,late_integration,easy
110,15,4,0.9907188,test,1,late_integration,easy
111,15,5,0.99367905,test,1,late_integration,easy
112,16,1,0.9994916,test,1,late_integration,easy
113,16,2,0.9995542,test,1,late_integration,easy
114,16,3,0.9996042,test,1,late_integration,easy
115,16,4,0.9998405,test,1,late_integration,easy
116,11,1,0.0018023126,train,2,late_integration,easy
117,11,2,0.0010450275,train,2,late_integration,easy
118,11,3,1.5221215e-07,train,2,late_integration,easy
119,11,4,8.824835e-09,train,2,late_integration,easy
120,11,5,7.369311e-08,train,2,late_integration,easy
121,12,1,0.020696424,train,2,late_integration,easy
122,12,2,0.0088333525,train,2,late_integration,easy
123,12,3,0.0014354674,train,2,late_integration,easy
124,12,4,0.0006490604,train,2,late_integration,easy
125,12,5,0.0042226543,train,2,late_integration,easy
126,13,1,0.08376934,train,2,late_integration,easy
127,13,2,0.06888467,train,2,late_integration,easy
128,13,3,0.038701683,train,2,late_integration,easy
129,13,4,0.033154733,train,2,late_integration,easy
130,13,5,0.04851938,train,2,late_integration,easy
131,14,1,0.9015858,train,2,late_integration,easy
132,14,2,0.92302406,train,2,late_integration,easy
133,14,3,0.9438398,train,2,late_integration,easy
134,14,4,0.9457399,train,2,late_integration,easy
135,14,5,0.9275394,train,2,late_integration,easy
136,15,1,0.9749873,train,2,late_integration,easy
137,15,2,0.9840121,train,2,late_integration,easy
138,15,3,0.9882659,train,2,late_integration,easy
139,15,4,0.9933501,train,2,late_integration,easy
140,15,5,0.99780726,train,2,late_integration,easy
141,16,1,0.99910426,train,2,late_integration,easy
142,16,2,0.9997908,train,2,late_integration,easy
143,16,3,0.9999533,train,2,late_integration,easy
144,16,4,0.9999847,train,2,late_integration,easy
145,11,1,0.00039084445,test,2,late_integration,easy
146,11,2,0.00014031226,test,2,late_integration,easy
147,11,3,1.5690432e-08,test,2,late_integration,easy
148,11,4,3.366502e-09,test,2,late_integration,easy
149,11,5,2.1407425e-07,test,2,late_integration,easy
150,12,1,0.044401474,test,2,late_integration,easy
151,12,2,0.030137701,test,2,late_integration,easy
152,12,3,0.0058357446,test,2,late_integration,easy
153,12,4,0.0009250496,test,2,late_integration,easy
154,12,5,0.0062348642,test,2,late_integration,easy
155,13,1,0.19278345,test,2,late_integration,easy
156,13,2,0.1486733,test,2,late_integration,easy
157,13,3,0.13767314,test,2,late_integration,easy
158,13,4,0.05606296,test,2,late_integration,easy
159,13,5,0.11126062,test,2,late_integration,easy
160,14,1,0.725186,test,2,late_integration,easy
161,14,2,0.84288204,test,2,late_integration,easy
162,14,3,0.8767921,test,2,late_integration,easy
163,14,4,0.87464917,test,2,late_integration,easy
164,14,5,0.8214452,test,2,late_integration,easy
165,15,1,0.93861705,test,2,late_integration,easy
166,15,2,0.9652686,test,2,late_integration,easy
167,15,3,0.9790893,test,2,late_integration,easy
168,15,4,0.9923354,test,2,late_integration,easy
169,15,5,0.9814911,test,2,late_integration,easy
170,16,1,0.99915826,test,2,late_integration,easy
171,16,2,0.99997425,test,2,late_integration,easy
172,16,3,0.99887455,test,2,late_integration,easy
173,16,4,0.9999791,test,2,late_integration,easy
0,11,1,0.0059578083,train,0,late_integration,medium
1,11,2,0.003882804,train,0,late_integration,medium
2,11,3,0.00023294303,train,0,late_integration,medium
3,11,4,0.0003324383,train,0,late_integration,medium
4,11,5,0.0004766292,train,0,late_integration,medium
5,12,1,0.028591335,train,0,late_integration,medium
6,12,2,0.028999059,train,0,late_integration,medium
7,12,3,0.012132072,train,0,late_integration,medium
8,12,4,0.012375412,train,0,late_integration,medium
9,12,5,0.028765094,train,0,late_integration,medium
10,13,1,0.11188726,train,0,late_integration,medium
11,13,2,0.109608166,train,0,late_integration,medium
12,13,3,0.112007536,train,0,late_integration,medium
13,13,4,0.086999245,train,0,late_integration,medium
14,13,5,0.13815872,train,0,late_integration,medium
15,14,1,0.8692861,train,0,late_integration,medium
16,14,2,0.8497244,train,0,late_integration,medium
17,14,3,0.8562764,train,0,late_integration,medium
18,14,4,0.8489826,train,0,late_integration,medium
19,14,5,0.86253226,train,0,late_integration,medium
20,15,1,0.96172327,train,0,late_integration,medium
21,15,2,0.9433172,train,0,late_integration,medium
22,15,3,0.9664666,train,0,late_integration,medium
23,15,4,0.9623168,train,0,late_integration,medium
24,15,5,0.98385185,train,0,late_integration,medium
25,16,1,0.9938585,train,0,late_integration,medium
26,16,2,0.996359,train,0,late_integration,medium
27,16,3,0.99885553,train,0,late_integration,medium
28,16,4,0.99800014,train,0,late_integration,medium
29,11,1,0.003493113,test,0,late_integration,medium
30,11,2,0.014601492,test,0,late_integration,medium
31,11,3,0.00042441676,test,0,late_integration,medium
32,11,4,0.00033678787,test,0,late_integration,medium
33,11,5,0.00061887316,test,0,late_integration,medium
34,12,1,0.07166012,test,0,late_integration,medium
35,12,2,0.06741057,test,0,late_integration,medium
36,12,3,0.027351161,test,0,late_integration,medium
37,12,4,0.025793668,test,0,late_integration,medium
38,12,5,0.06832091,test,0,late_integration,medium
39,13,1,0.22046182,test,0,late_integration,medium
40,13,2,0.2318089,test,0,late_integration,medium
41,13,3,0.18792419,test,0,late_integration,medium
42,13,4,0.17308456,test,0,late_integration,medium
43,13,5,0.22862096,test,0,late_integration,medium
44,14,1,0.6982433,test,0,late_integration,medium
45,14,2,0.6649994,test,0,late_integration,medium
